feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
-1.5355729390371546,-1.6588539558656588,-0.7407676406009386,-2.530163553972593,0.6927757697082377,0.28584430821390905,-0.4738030287858926,-0.8644303136735378,-1.2366483303418616,-0.5156292506157698,0
-0.4242237096448074,1.9900670625903067,1.9608144701112669,-0.026594344136541714,1.0277187487795334,-1.6217860655487883,-2.5611844867558204,-0.422495895432434,-0.10977817855718765,-1.4222000368512915,1
-1.486279208370768,1.9758789702397985,4.1878450612919975,-0.8555099329173484,-0.4691307161274624,1.4099679426485978,-1.394480009991124,1.4838901537677616,1.2707260227063832,0.857015642740643,1
-0.27805332353106604,2.247969066666841,1.1672385521560453,-0.11737702598965605,0.1794141710488413,-0.391298415928072,-0.910387471628934,0.25100354315014656,0.8890899798561259,-1.275107831530931,1
-0.7488725863032824,2.103851857129529,0.9282771448872902,0.21383879856171706,-0.20493247424160788,1.0527247283578414,0.15983966298170868,-2.072135116096487,1.6586655710060905,-2.756994418893324,0
-2.4079764407143496,0.5989480707951439,0.8529433572448668,-2.4081438089706557,0.8892634247589758,-0.41861445091062044,-1.3397007378090324,0.0773637302840967,0.5130725638201017,-0.2352988301700044,1
-2.0165697831956955,-0.7418130318992935,1.6767385580566603,-1.8704313369378394,-0.467738683858582,1.4337344010756765,-1.3038915855255644,0.8201435941230599,-0.8443518855971759,-2.0740438099182605,0
-0.9652166178286719,1.5082377379646328,-0.39995313040823277,-1.185609718726699,-0.7100154428915523,1.5174522784286744,2.017072904385905,-0.7598021319877752,2.6330513162199503,1.1601194389984868,0
-0.5036055354674285,0.0030020779336362713,-0.8289397797897075,-0.41766146748398003,-0.8146856532376702,0.5115434389308249,1.1041824276672043,-1.0188051975907135,0.969919171455763,0.41266160369662463,0
-0.9232079255438084,2.315840540581139,-2.9147959836093555,3.0464115022011424,-0.20731609600824458,-0.18858469929967336,3.283536191494199,-1.587188069678454,5.1225601270226475,-2.805092682121032,0
-1.1667650605911255,-0.8354165889133971,-1.6992878353464886,-1.5043759682827855,0.056706648839265496,-0.9709335828850917,-0.5675907521505854,0.5849534930864443,-0.7789584453691469,-1.9477808141616335,0
-1.4747983256219057,-0.31506418847616957,1.8028776655468324,1.4451872906535317,-0.6167301099564017,2.7196200573188065,1.1289296652317595,-0.5505339682007013,1.9134349874224854,-1.0291699029427743,1
1.6094897853834649,-2.1800613829614464,-3.794710582042251,-1.538490323578967,-0.3827784017095585,0.5398583115318769,1.5787671089373847,0.032863373980213176,-2.522409208196489,-1.2315226480026367,0
-0.9482291521323352,2.375159929012987,-2.5618163882772946,0.42099607870278644,-0.6008871758538126,1.4706810301152646,4.3994540194656455,-1.5649738934417794,5.279239778578531,0.7964505136419193,0
-1.6206252087597024,0.05079004478493765,0.4661580793011949,1.9182483651505708,1.5745863577623422,-2.5702161353158957,-0.6229336817830817,-2.355703490127358,2.2969499127782007,2.8187672950489606,1
2.0722278562121295,3.241508212604165,-2.505080289450607,3.1227712886382624,1.0185374276503947,-2.9003505905976636,0.31217930250813214,-0.7982060763581541,1.494890425041803,-3.86932288603068,0
-0.09129776376495213,2.626454054074994,3.0704554913991724,-3.1385055837609084,-0.35928530430641653,-2.2375354049244085,-4.219929306464701,1.0896295229091613,-1.832876058269099,1.028583452852096,1
-4.515177840935609,0.9361246568028729,-1.927861021630009,-3.611025313587281,0.9761386900669211,-0.150351663497716,0.8115744267531684,-0.7012495444040763,3.158456144513325,-1.178799107027593,0
-0.17473421547467272,1.3078215566092155,0.13380006134175704,0.4916809953227852,0.4330639467413191,-1.6005569807379647,0.003111589978776492,-1.1130641011871776,1.7156871020600355,2.7909264621654977,1
0.7665220061157114,2.473320356550906,2.8904452836602443,-1.407650925224349,-0.8192664641893721,-0.5997448141363121,-2.9494915938755852,-0.532836268779924,-1.5669276717576606,-1.0958871866253594,1
-0.6389499803060887,3.0738349860017675,2.3938873673829284,-2.7018327463387397,-0.5212548068561296,-0.2682482025841739,-1.6600582113431235,0.018999082259871004,0.606060633273017,1.3658256386949659,1
-2.522871180608191,-0.4521202143588461,1.2960247337149498,3.7604542900553803,-1.1907458007366716,0.3282141621397525,1.3309275227010722,-0.7931346636139368,4.263110649882496,1.551787700007668,1
-2.895230863789231,-0.8002851019159222,-2.058144866345054,-3.384397994098454,0.8496447827066518,0.9208196238778477,0.9470540150500715,-0.34610427178001524,0.7777922171942465,-1.551842606363603,0
-0.46285809760806906,0.5426345421917096,1.01589564787391,1.4414316889785812,-0.9009211185541528,0.8240541103001338,1.4181295426500233,1.6742707660711302,2.5637505504765046,2.8834622829389556,1
0.1009377473419304,1.622973977079624,0.22328780416877247,0.7252050731059781,-1.0958708107987174,0.4682147029942142,0.42457712623131216,-0.8358702556183059,1.2275105142870693,-1.7607738493973186,0
-1.568623588378398,-0.7913784895598668,-1.602300042222263,1.68565917298575,0.9926281029794295,0.8523390886372009,2.4012550130455277,1.5579054323183568,2.7862946108104016,-0.5981187558621963,0
-0.2735005982492146,2.373097454392498,0.3539186122736071,1.4362202244662685,-0.9989363762455913,1.9833986183756762,1.5698354285112701,-1.2540226524285165,2.6500570480746664,-3.5125747940850225,0
-0.951313533245305,1.2740124862312834,-0.17373588093650283,1.8371572055282375,1.5668547072137862,-1.0176999821817985,0.46337129002388305,0.2736601192125019,2.6414114765823062,-0.24522094894804947,1
-0.530676448477405,1.3633516704431528,-0.14775909746458382,2.0026910576711225,0.3753596961444733,1.4349885825979265,1.8780346520305873,-0.051509193753927957,2.874815828870186,-2.0869285941706845,0
-2.2781938732057583,-1.1887255284808518,-0.9150093140184661,4.509353376039742,1.7816847864668515,-1.631347131917169,1.8216220130704806,0.8855770816950449,4.499161919105153,2.6166483258055866,1
-1.6117334401904067,1.1971577210326714,0.23899097162053284,-1.5044523091042854,-0.6422324784439893,0.4112375100601501,0.34825909731437815,0.034393795307583075,1.7336696009862638,0.44018435863560645,1
-2.2907321460393097,-1.3377451098369337,-0.28541373551411664,-0.23908153719568082,0.03756685870725232,0.21262307136919012,0.257309932591618,0.01783225452975753,0.9996109540223432,-0.16856492552939362,1
-1.2103752296888104,2.1067135031988293,3.3980168791863625,-2.791521284023431,-0.12049741389935952,1.143409605629731,-2.391611608575003,-0.5902146122004895,-0.6172153985204015,-1.6485304320761291,1
0.451038256171834,2.2807339607047967,0.4328371130300859,0.6921327282419185,-0.433990462215957,1.460137891795889,1.194963503130098,1.7872399646046684,1.794573905496118,-1.653495821571259,0
-1.426266326255342,2.1924738110666224,2.4306830230561696,-0.36322625989858404,1.5991232408367342,-0.45244965492120814,-1.9258622930492084,-0.11365684249904019,0.9957422945615175,-1.5309581451382144,1
-0.28122667932166956,-1.8280397643701818,-0.538073498691878,-0.6948087696065335,0.07488758437155775,0.33473820095986606,-0.1134256080361292,0.3899455993834367,-1.3587942088098433,-0.21028043351997439,0
0.08769436271164399,0.5093946270869072,-1.5620160161502668,0.8228824992183627,-0.5511162400406288,-1.3053866105621221,0.38937510579598605,-0.12666402734766338,0.8009570666143805,-0.8348174839296134,0
-1.357938648062595,1.5099321489601656,1.6432630932316437,-3.1422325178975874,-0.31170759246721447,-0.050418536938292347,-2.2967387816086555,-0.0072556984656611655,-0.9071593200201817,-1.859764487406074,1
-3.3704127634064993,-1.7812461692543065,-1.493423237742241,-1.66081916329092,1.5907957421712526,1.0747305948659414,1.9988418874090088,0.27168358450003066,2.3741558809038383,1.8849451447106187,0
-0.88491556606526,0.8148140708900474,1.6761582087344444,-0.7534655215013004,0.7177387066589793,1.62835385018835,-0.4311212850904389,0.509887247921195,0.26546323084868445,-1.88397726688498,1
-2.690525029635455,1.8260119151947534,1.7460426045822683,-3.944722007786431,0.5085353176271308,0.36141065251475857,-2.0355905513988337,0.4301429743153713,0.17794143882888402,-1.9188887617450368,1
-2.7800405840824345,0.5640969157852114,2.4492154769374475,-1.943875149640371,-0.6078099800296577,0.9488449225980098,-1.5125051505411105,0.898726774013644,0.6412724694620625,-1.037979507380718,1
0.14058831729104337,3.460247072304905,3.3163843564315063,-1.6899102516623412,0.913711652342591,2.216471694565066,-0.8205998751523963,0.2753962341432087,0.5844200682230107,-1.2985800969899626,1
-1.1228163763817818,0.8618064920820917,-0.10416599902909907,1.9836231689802506,-0.8251658997455379,-1.042442146594618,0.3806585706944014,-0.6149441025160431,2.534989296373108,-0.13619905047367142,1
1.9231168165504187,0.41131330746974926,-1.186227681075864,2.92094036156894,0.019545844798181757,-1.221864001787937,0.4795303544719281,-1.7680567191743972,0.0921521428211279,-1.1667860534727208,0
-1.305288226985097,0.16511365278965173,-0.8915320663137107,1.570525358778618,-1.2451505759600856,-0.056917414574070735,0.8168519662869369,1.2696132625998429,1.9340480670316715,-2.4109798789100747,0
-1.2368579825591681,-0.2318932969676346,-1.4526852729983935,1.132760579783907,1.278434957965715,0.07757035010514512,1.8060313418096257,1.4955717364824264,2.462524171721205,0.20538020037623306,0
-2.5000802348176303,0.601173344680866,1.138520949973532,-3.198273605734465,0.09468138947073004,0.3827456587893513,-1.874867097762951,1.2588862057428216,-0.4840832198212677,-2.658861753868165,1
-0.9785097385726709,-1.7174343829453158,0.22416525344850258,-1.450480368178868,-1.3369779581405543,-0.7038842274831746,-1.8958228041490144,-0.14963594425179252,-2.2182206216369638,-1.0957475736276194,0
1.711282285858743,1.02523438188892,1.900063083486047,1.4598701342602771,-1.314748860310423,2.5919693398632058,0.21194576120832695,0.2536835542980969,-0.6602243280792577,-3.154807375837275,1
-1.8368398227310259,0.7839888340243647,1.0230541085226599,-0.11017451197585681,1.0440251294423797,1.5036120159140225,-0.08974658898095055,0.12063476089345412,1.243076497876378,-3.519941725352657,0
-3.100245704221031,-0.18824565290045903,0.1910799265602413,-1.489367009189836,-0.5237592910266834,-0.737003306668885,-0.20476133400537538,1.172967699164266,2.0149096240820126,2.097105994201497,1
-2.1965629849814428,-0.41220733606568927,2.166777422316461,2.0972234300155197,-0.15014783201743892,-0.5400330775893731,-0.39053066694453076,-1.1693152650864689,2.4938830784164145,2.5804282803975056,1
-3.5596701853379042,0.4524712868313996,1.7105231082053347,2.599052615469267,-0.28479555664743317,-4.589922648922556,-2.8899135850090953,0.7911400043558836,2.868138349369354,1.4001814556264596,0
-0.999070249474933,0.7375882171853995,-0.4687484972599316,1.9053889075346306,-0.7843209703002557,-1.8048746145510512,0.27554418644851464,-1.0706664061901783,2.472549968473244,0.9290285701566272,1
-1.2421682646409558,0.10439368049049946,-1.6638225775406523,-1.1594558280161384,-1.1811935394294981,-1.2081418354494002,0.3886068074350899,0.45134754786463266,1.0580889740700743,0.7662517782067595,1
3.7876911154991006,3.1408893738216563,3.2988549498427,-0.34440860806669593,0.18087111148243243,-0.29270420030734234,-3.43294847037793,-1.4942635290662387,-3.719478533465504,-2.768379522801118,0
-1.5117991705645926,1.43124065419502,2.402700994349112,-0.09781683829791055,-0.23457902961918758,-0.5594160307951244,-1.51452258261536,-0.8343736122951215,1.2609118359382174,0.5749258938567899,1
-0.39175497823913974,0.7148185739084412,0.5885181052325886,0.6969274763764408,0.3975277565731539,-1.1787568366505587,0.027310632920434706,1.056288483746123,1.6303554461685215,3.1866559769864056,1
-1.4488411061937665,-0.3704468570685686,0.023392532946747813,2.891441543831043,-0.8593992108172007,-2.1969670913642427,0.23410077843167185,0.7172635437832151,2.798563641868489,2.8892361692117126,1
0.061236117256289635,4.009150789770599,3.048498628108701,-2.0672196866242585,0.18046814183120646,2.059128147977142,-0.45124939193627545,-0.8138136419289294,1.2330835115844312,-0.42241805650524256,1
-1.1688380517800023,1.2206681939128474,1.8210326194952904,-0.705690406067476,-1.2672766883727302,-2.9023396399553203,-2.582113733378759,-0.8420986897213886,0.4578511276906198,2.960110345601097,1
-2.1549220676760497,1.2278009794674518,-1.416161952617696,-0.664033385551702,0.22992434541793752,-0.4581051658188875,0.9829805421346365,-0.6257730437317763,2.7841127991101877,-0.9149523641013014,0
0.014186191661497372,-1.551947556943489,-2.6669367999355114,-1.3278719000408234,0.18606843247054689,-1.5359361620454126,0.0404875923631478,-1.3070983443991324,-1.3442376945004075,0.3710654520584906,0
0.8068661353501358,-3.610789101042074,2.342274956919318,0.6383725391994639,1.5623545093732296,-1.4884592899760987,-4.0815538963787334,-1.177031631453071,-5.2820668395772605,-0.3714553151841691,0
0.03383194598440942,2.484690351271806,0.5984279803484249,-1.7447247688054563,-0.44859687310912016,1.9453125833379845,0.33240023872604985,0.5224452109266943,0.5197908023360932,-2.982909874377221,1
-1.0565068671277718,1.1596291246492572,-1.1711014788395802,1.6578225251104326,1.5761725277413785,0.15398655038291031,1.8204688869601273,0.4123559690859481,3.2177616180657074,-1.203039635047614,0
-2.819633692455431,1.1150002704135518,-2.1946443363026336,0.2192160396302243,0.28191802075105005,-1.401068301118645,1.5471481801355402,1.298693290993424,4.1803440703571795,0.16303895371042576,0
-4.717338430488245,1.4832591872498408,-1.47535118836088,-2.0693819197088565,-0.198669133822903,-1.7009334658518644,0.680127038869836,0.5615734705711045,4.682151894881152,1.314000739182831,0
-2.9469180214191253,-0.9918331360678667,-1.89730610350398,0.8358190792753465,-1.0247507500763902,1.4479884283659543,3.287710489809132,0.17557408492582183,4.117441663934233,0.5264623777696458,0
0.9452517052995792,0.2625905619843234,-3.6396239423776677,-0.6928039745975213,-0.3983270128816281,-1.0596158567635192,1.2898634053280307,0.6868274954528385,-0.1674541151329,-1.384081799135019,0
-3.890184996812905,-0.4575639969574594,-1.998116747521888,-2.6472014006413227,-1.7959827345840234,-1.4818112384817825,0.019843711588201196,-0.7648492283081031,1.9271330870075745,0.1637858905732994,0
-2.869531055830755,0.9568059731016206,-3.803135529498774,1.5112332377361923,-0.6418214039443414,0.3476494486332544,4.376958363970552,0.686774070503355,6.176202311499034,-0.6778641212954892,0
-1.6610508159657473,1.2583302348794307,0.19054719586979263,-2.1862991578930364,0.749698021444869,0.3816129333628484,-0.41836482039776135,0.5136092944152219,0.7570010891621631,-1.574659707108407,1
0.5219731062484143,0.021708980628429186,-2.489759158055765,-0.01329033225423204,0.537179814541736,0.4315725409364446,1.431964930336477,-0.40602915441271537,0.06034293001302875,-2.7507359514657095,1
-1.988840935901738,1.2655902194757669,2.9597266256702737,-0.3855068755815183,0.23849892567305414,-1.2904696828784448,-2.6776547450377954,0.13982135851821087,0.6917802742625749,0.28729625281778903,1
-1.2967721665169742,-1.6180021057871712,-2.3159049559699625,-2.1699365593180993,-0.4469775528060408,0.4533808688861145,1.1811324023672989,-0.30056939058524895,-0.1153537929058478,0.1661136705795183,0
-0.8101253375780184,0.6456701763597135,0.4071490837204259,1.8377950623289636,-1.095839163003958,0.5213460902102489,1.54353057436669,-0.6710148456624536,2.981874434167811,1.6499217122499026,1
-2.025661337628291,-1.22252190071835,-1.5764558730768417,-2.090220708225824,1.5018791337963189,-0.1077303938959322,0.5547051289504122,2.7148169394863215,0.4643730546404042,0.6121014874108477,0
1.3917911597327017,1.8105229081616967,1.8611687173014206,1.3916397060397416,-0.2927579187724547,0.056399120053891805,-1.6368777090200215,-0.21682705022214338,-0.9916465848883355,-3.6560054479487616,0
-2.520309531080578,0.7430973159465502,3.3741563965789783,-0.3270648490371557,0.09546204135829657,-0.5544037544729656,-2.1738651834754408,-0.18705751647366262,1.2248174202781437,1.3214639776633677,1
0.06942816154885278,-1.2159687355017557,0.4294207653646829,1.5776399872124118,-0.25083367181123084,-4.234981988067101,-3.658644373335306,-0.561050852022268,-2.3427833388440984,-0.6403327953063283,0
-0.20807496691468874,2.5417975736472624,1.623609465693511,-1.9477592193636664,0.01823099713711716,0.9850645359075836,-0.9479746126094808,0.37120676347005876,0.08208743446808071,-1.9302946117485993,1
0.7983351004127786,4.335713571670727,0.8044708601902169,-3.1790177549770595,-0.056836852206949735,1.4830795498093694,-0.4914553400913945,-2.1797886613902455,-0.054687868182074155,-3.6840981149712526,1
-0.45676642297060366,0.1720052499638861,-1.105773609845894,2.1573350228458352,0.9492964983753157,-2.2455473573514078,0.7834237579084833,1.2237936225131651,2.4087482474671162,2.8147421674914748,1
-1.2796675437872511,0.1443159672039347,0.5895467415718607,1.4811658874704035,-0.3700224658372443,-0.44477309147069666,1.075605509314959,0.3987128017903442,3.004639163482341,3.91542261125504,1
0.23020622496038845,2.126612896051746,1.3798077960081216,-0.780467584615498,0.6084916486780788,0.8576176121446599,0.12443808899849251,-0.20963999341916223,1.0207788613816393,0.7922138783266321,1
-0.32762753148766655,1.6655136505670076,1.6185253520275427,-0.5910658576757573,0.6457976416037114,-1.8835188320773115,-1.9896456174531707,-0.944908722685067,0.20692368837668512,1.5354414603601148,1
1.5002078949480517,-1.9731194094966447,0.3879246814644919,0.2938655605033984,0.5501284812178794,-1.84609865864028,-3.371249145686461,-1.4363524570391606,-4.849735662359017,-3.148210409115235,0
-1.191612894464771,-0.03256282250366849,-2.2494597545847554,0.28146212028991324,-0.6270486146977409,0.14747961456018976,2.498134789322439,-0.49154441380690456,2.8012682051724447,1.1695368546433835,0
-1.4437260900130866,0.7765061013629861,-1.2962760972167917,-0.7200545225772457,1.598110895751759,-2.2129694651006577,-0.8259322889150682,0.12437612230092951,0.8449207417332444,-1.1135012855822044,0
-2.1661672451849068,1.8229417908901733,1.5829363589395482,-3.6442705166288367,0.2257880340855212,0.5654887689896254,-1.8380835201743306,-0.8043615017626171,-0.07329817033213269,-2.3067908233038508,1
-1.2893079147115458,-1.9757216292588984,-0.5205136617508791,-1.8356972559337228,-0.5270661182397741,-0.4272195101431514,-1.1866205961013843,-0.035420140691509526,-1.8182466996413522,-0.8458452566053499,0
-0.06249054105841656,1.9439599212186356,1.6346876089213125,0.39629301908884673,-1.0053151259972355,2.032721015966036,0.2935331600832521,-1.2590649114481933,1.0970571625312742,-2.713745721969125,0
0.14563055788644763,2.7842083612419293,3.712728291150685,-2.4177146600606565,-1.4413417457153697,-0.8477276893169802,-3.849729338073083,2.2999691243864735,-1.7649836544399649,-0.7241288646652984,1
-0.8351787419516774,1.8264591871079152,2.8973957644324013,-1.304285747742985,-1.1497414553678929,-0.2122590846960054,-1.9625422239017287,0.16614061307833064,0.2425510374730253,0.9283658446266104,1
0.5707624094660433,2.771451125971021,2.2018800115778725,-2.4733759930170396,-0.41192323438595313,-1.1732037275942349,-2.66742663458283,-1.229495157708088,-1.1685596963795717,0.5452246020671045,1
-2.1890140838992664,0.35477999691536277,0.6553583974242474,1.193743080511293,0.20968606357448813,-2.1499620383252367,-0.4921475444960767,0.4508123363317998,2.72858896100553,2.8929995566438795,1
0.15262486558994204,-1.425306307737499,-0.2776582148698161,-0.02737924601960795,0.1288496213559143,-1.368647374692954,-1.5673525034354563,0.16344774661747724,-2.0885555284855473,-0.8921113488120378,0
2.2206354399931043,1.3549434251780177,0.8881973217278551,1.845293019335457,0.9466183083304367,1.1737736156948404,0.8671529890980597,1.612868370707128,0.2646426226717607,-0.16429185039077987,0
2.090608935395208,0.3859267525418716,2.534494811171155,0.16092342879673993,0.9907108466240852,1.6891090588372206,-1.1774384246884648,1.8480401917708498,-2.4188994075881354,-1.2213112410745146,0
-0.1791266983093226,1.3459663844499923,-1.3802518853437054,-0.641121248898674,-1.4910799236114736,1.6204535434896163,2.0007192387399266,1.7293008660447564,1.623554703409023,-1.9837043575789854,1
0.46388258960605877,2.2137667393448797,0.7080382295522607,0.17032609474390492,-0.5387848378473886,-1.1204726299149486,-1.4056101874468947,1.3160074197184983,-0.008675724861555368,-2.1531408101236456,1
0.04198363461026555,2.4600992818668885,2.2183146026059752,-0.484623049889525,-0.750022681565717,-0.022564022310593734,-1.896185116919704,0.12079023250111028,-0.20661068411822792,-2.4581063681771305,1
0.05985123706487405,3.6433776491188388,-0.5593156650268778,1.392441673255985,1.1565816515942398,0.18505179478007794,1.3356417959759355,-1.2774366038453426,3.2604550830617147,-2.9044876806437965,0
-1.0613989309620906,0.23822836441128492,-2.533589710660669,2.733561514351489,0.34222557942434556,0.3507293359210579,3.2830079307863147,0.2726335143194143,4.032933460575222,-0.7545311396040204,0
-2.0071983562776445,-0.9789240824405203,-0.19223367023574633,0.07421757854418565,-1.1429425463832155,0.31590159530013584,0.27936592952132755,0.17118714374566293,1.0504617363471092,-0.7282267096253918,1
0.8317598804951449,-2.164167752121415,-2.752644596030713,-2.9853517712338533,-0.33908829452682704,1.020134526082546,0.8197752606499176,-0.4597413950630392,-2.944084665310075,-1.0192390085547387,0
-0.989693573122456,0.8940913320008093,-0.7418557026115284,1.9446040718196127,1.1864155905176088,-2.32334246591798,-0.17067753032184588,0.9156538042583441,2.1692532416657477,-0.17897800384634932,1
-2.166757685252625,0.411471399611128,1.6121738479592995,0.8664037730863188,-0.72839031324171,-1.1031353257003995,-0.585805669046353,0.06338339263771817,2.4472986391329274,2.6546231463539223,1
-1.564630769454742,1.118725098724468,-0.2602267199687949,-2.5888391132433908,0.4595754883110654,0.9949430997438179,-0.1930218987220068,0.787276293122914,0.31116249255664885,-3.0390983102125992,1
2.0146301856414053,1.8812963943074474,1.2174150920126563,2.657633002942737,0.8290984400183357,3.8708074592083155,2.7497845332919053,1.917287968605754,1.8410454695850769,-1.8500713220651992,1
-4.288374589516155,1.1392950719006456,-0.7252614208228876,0.32418383728202027,-0.27831025587657626,-3.650538450904466,-0.7244509885545747,-1.115246536376814,4.320798232284065,1.437133422592034,0
1.4694611081546252,0.49190759253948124,-0.5786660221657537,1.5420949347277655,0.829149035059542,0.06561837723116715,0.783417884150954,-0.4037034339979068,0.1507629191358355,-0.6025646473018498,0
-0.9887834324528509,1.244829704269419,1.7116986010060389,-0.5940054024688051,-0.23450753514589096,-2.6208720637425995,-2.525801402899228,0.6884959745615665,0.24496384820051703,2.0010645372863545,1
1.6217071125845717,-2.3101817630345294,-0.4383279475514984,0.5243433515890275,-2.388531462477686,-0.7391447733439507,-1.25957167536924,0.5251693132621684,-3.47194697087433,-0.893938039597943,0
-3.4280354666298805,-2.885388069648253,2.4693023426828495,0.4909455975229464,0.8219214824159002,0.897381716672866,-1.302360787982454,-1.1182319393560314,0.18004380819448154,0.01815614122325382,1
-0.7290300659267023,0.7683212105819004,3.524765835251496,0.542692450534705,-0.5112594578695273,2.120267700077891,-0.8727865858477937,-0.034572225485819015,0.40407051915597436,-1.2027622604389132,1
-0.9875803505755797,-2.0908873471937417,-1.1707430641648617,-0.6800881674685415,-1.0262423753029,-0.6274995085003173,0.0545017317172961,0.6352455366039567,-0.5744433381519987,1.1629571410533122,0
-1.0075508023825772,0.6901813834706864,-1.336577783550302,2.5965236798087448,-1.873240111819152,1.231025385358416,3.2222499152833635,-0.4992476144946552,4.1826121634604965,-0.37381069653189336,0
0.29226142704362257,2.5469108868056134,1.7233723300653412,-1.2900619218273293,-1.1040256334723855,-1.8664183389084257,-2.936464325901256,-0.8938164305816126,-1.016875835753975,-1.258983776616609,1
